case,method,min_interval,max_interval,nominal_min_rate,nominal_max_rate,n_total,n_sampled,sample_ratio,max_gap,mean_gap,p95_gap,nrmse_mean,correlation,peak_recall_top1,peak_recall_top2,peak_recall_top5,peak_recall_top10,peak_recall_top20
redis_tx_bytes,omniflow,9,20,0.05,0.1111111111111111,1604068,163863,0.10215464681048435,20,9.789121333805275,13.0,0.016427111194681526,0.279168945936651,0.10105985037406484,0.10302047941148966,0.10478411032006284,0.1070034786728676,0.1078665764791327
redis_tx_bytes,huang_wavelet_rate_inspired,9,20,0.05,0.1111111111111111,1604068,200508,0.12499968829251627,12,8.000054860927548,9.0,0.01655099407644986,0.303769971064898,0.12649625935162095,0.1254636700850971,0.12478336221837089,0.12462750769921324,0.12471751456455941
redis_tx_bytes,magalhaes_truncated_exponential_inspired,9,20,0.05,0.1111111111111111,1604068,104436,0.06510696554011426,20,15.35942931009719,20.0,0.01660647079896059,0.26072335876565417,0.06764339152119701,0.06636326797793086,0.07029662232086081,0.07203595875466005,0.07207002210010192
redis_tx_bytes,fixed_slow_boundary,9,20,0.05,0.1111111111111111,1604068,80204,0.050000374048980466,20,20.0,20.0,0.017215008193132833,0.20681501993993373,0.047506234413965086,0.04900096630404289,0.04981110432278094,0.04988591449197661,0.05007278383357283
redis_tx_bytes,fixed_fast_boundary,9,20,0.05,0.1111111111111111,1604068,178230,0.11111124964777054,9,9.0,9.0,0.01652142715028902,0.28327197821374084,0.11128428927680797,0.1100028053988342,0.11000835380222684,0.11129259504008578,0.1111176916147413
redis_tx_bytes,omniflow,8,20,0.05,0.125,1604068,180566,0.1125675470117227,20,8.883510093318195,12.0,0.016443881289323305,0.29297437555507294,0.11240648379052369,0.1147096412206602,0.11932221986708727,0.12102415121628866,0.12126690626626727
redis_tx_bytes,huang_wavelet_rate_inspired,8,20,0.05,0.125,1604068,200509,0.1250003117074837,9,8.000014961996529,9.0,0.01655099407644986,0.303769971064898,0.12649625935162095,0.1254636700850971,0.12478336221837089,0.12462750769921324,0.12471751456455941
redis_tx_bytes,magalhaes_truncated_exponential_inspired,8,20,0.05,0.125,1604068,108266,0.06749464486542965,20,14.816071675980234,20.0,0.016424633759102924,0.2645246683552188,0.07069825436408977,0.06667497895950875,0.07498472625712255,0.07578270139520965,0.07625002727445583
redis_tx_bytes,fixed_slow_boundary,8,20,0.05,0.125,1604068,80204,0.050000374048980466,20,20.0,20.0,0.017215008193132833,0.20681501993993373,0.047506234413965086,0.04900096630404289,0.04981110432278094,0.04988591449197661,0.05007278383357283
redis_tx_bytes,fixed_fast_boundary,8,20,0.05,0.125,1604068,200509,0.1250003117074837,8,8.0,8.0,0.016315935928290344,0.30516189670352994,0.12493765586034913,0.126804027305882,0.12692792040197998,0.12512624216051768,0.12516014001926357
redis_tx_bytes,omniflow,7,20,0.05,0.14285714285714285,1604068,200944,0.12527149721832243,20,7.982686632527632,11.0,0.016216698526836836,0.3171142212835066,0.12394014962593516,0.12527664349615036,0.133049885914492,0.1365846664089872,0.13710791021560848
redis_tx_bytes,huang_wavelet_rate_inspired,7,20,0.05,0.14285714285714285,1604068,250636,0.15625023378061279,7,6.400011969597223,7.0,0.016300229758043676,0.34395213946340125,0.15822942643391522,0.1561360306723606,0.1558669875191701,0.15511265164644714,0.15558596440917294
redis_tx_bytes,magalhaes_truncated_exponential_inspired,7,20,0.05,0.14285714285714285,1604068,111929,0.06977821389118168,20,14.331195053963262,20.0,0.016105826152928767,0.26829225574108584,0.056982543640897755,0.06044075932795112,0.07444858671122027,0.07711681607919903,0.07798624120593617
redis_tx_bytes,fixed_slow_boundary,7,20,0.05,0.14285714285714285,1604068,80204,0.050000374048980466,20,20.0,20.0,0.017215008193132833,0.20681501993993373,0.047506234413965086,0.04900096630404289,0.04981110432278094,0.04988591449197661,0.05007278383357283
redis_tx_bytes,fixed_fast_boundary,7,20,0.05,0.14285714285714285,1604068,229153,0.14285741003498606,7,7.0,7.0,0.016503235327051696,0.33863891219350983,0.1394638403990025,0.14101804806583335,0.14131640961061306,0.14264429011383614,0.14260955759274094
redis_tx_bytes,omniflow,6,20,0.05,0.16666666666666666,1604068,227417,0.14177516165150106,20,7.0534307172758295,10.0,0.016258648078347062,0.3335959538249528,0.1382793017456359,0.13958417755057512,0.15160280787501715,0.15582958243457226,0.15623120010722757
redis_tx_bytes,huang_wavelet_rate_inspired,6,20,0.05,0.16666666666666666,1604068,275699,0.1718748831096936,7,5.8182032513837605,7.0,0.016140200633349203,0.36660970391776077,0.17331670822942644,0.17271905489230385,0.16999364113561838,0.17022430582397166,0.17167010065053473
redis_tx_bytes,magalhaes_truncated_exponential_inspired,6,20,0.05,0.16666666666666666,1604068,115155,0.07178935057616011,20,13.929694148705211,20.0,0.016338796862590564,0.2745255536594772,0.06577306733167082,0.065459306131355,0.07700460082540553,0.08022143810081916,0.08188882620093325
redis_tx_bytes,fixed_slow_boundary,6,20,0.05,0.16666666666666666,1604068,80204,0.050000374048980466,20,20.0,20.0,0.017215008193132833,0.20681501993993373,0.047506234413965086,0.04900096630404289,0.04981110432278094,0.04988591449197661,0.05007278383357283
redis_tx_bytes,fixed_fast_boundary,6,20,0.05,0.16666666666666666,1604068,267345,0.16666687447165582,6,6.0,6.0,0.01625765036565093,0.36375624053671596,0.16864089775561097,0.16741996820547989,0.16751243719062878,0.16680174058326996,0.1669788942468042
redis_tx_bytes,omniflow,5,20,0.05,0.2,1604068,259788,0.1619557275626719,20,6.1745044979156,10.0,0.015613912623382435,0.36604165629491603,0.1541147132169576,0.15965836476419065,0.17733750607832624,0.18221886961834347,0.18460910249896356
redis_tx_bytes,huang_wavelet_rate_inspired,5,20,0.05,0.2,1604068,325827,0.20312542859779012,6,4.923078575681498,6.0,0.015446358948490117,0.42625250541808757,0.20305486284289276,0.20314204669430505,0.2035709387429398,0.2028041345086842,0.20312144457986428
redis_tx_bytes,magalhaes_truncated_exponential_inspired,5,20,0.05,0.2,1604068,119360,0.07441081051426747,20,13.438994964770147,20.0,0.01608138378913778,0.2810578439669172,0.06533665835411472,0.06636326797793086,0.08116903357729761,0.0843359974065808,0.08604077764928479
redis_tx_bytes,fixed_slow_boundary,5,20,0.05,0.2,1604068,80204,0.050000374048980466,20,20.0,20.0,0.017215008193132833,0.20681501993993373,0.047506234413965086,0.04900096630404289,0.04981110432278094,0.04988591449197661,0.05007278383357283
redis_tx_bytes,fixed_fast_boundary,5,20,0.05,0.2,1604068,320814,0.20000024936598698,5,5.0,5.0,0.015335410225157067,0.42843336485564976,0.19943890274314213,0.1992768305227393,0.19981796192162388,0.1996184681371021,0.20019138875294953
